"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-17","0.00","93","71"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-18","0.00","92","69"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-19","0.00","99","71"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-20","0.00","95","70"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-21","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-22","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-23","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-24","0.00","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-25","0.00","95","73"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-26","0.00","95","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-27","0.00","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-28","0.00","94","73"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-29","0.00","93","71"
"ASN00014015","DARWIN AIRPORT, AS","2014-09-30","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-01","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-02","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-03","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-04","0.00","95","71"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-05","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-06","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-07","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-08","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-09","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-10","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-11","0.00","97","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-12","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-13","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-14","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-15","0.37","94","72"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-16","0.00","96","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-17","0.00","97","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-18","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-19","0.00","96","76"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-20","0.17","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-21","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-22","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-23","0.00","95","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-24","0.00","96","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-25","0.04","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-26","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-27","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-28","0.00","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-29","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-30","0.00","95","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-10-31","0.00","94","73"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-01","0.00","95","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-02","0.00","96","73"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-03","0.00","96","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-04","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-05","0.22","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-06","0.79","92","71"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-07","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-08","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-09","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-10","0.00","93","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-11","0.06","95","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-12","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-13","0.09","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-14","0.00","96","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-15","0.00","94","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-16","0.19","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-17","0.29","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-18","0.00","96","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-19","0.00","95","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-20","0.00","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-21","0.00","96","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-22","0.00","95","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-23","0.01","96","78"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-24","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-25","0.00","95","78"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-26","0.54","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-27","0.18","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-28","4.13","87","75"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-29","0.02","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-11-30","0.01","93","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-01","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-02","0.00","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-03","0.02","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-04","0.01","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-05","0.03","93","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-06","0.02","94","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-07","1.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-08","0.02","94","83"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-09","0.03","91","81"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-10","0.47","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-11","0.17","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-12","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-13","0.00","93","82"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-14","0.00","93","84"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-15","0.15","94","83"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-16","0.00","94","85"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-17","0.00","94","85"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-18","0.00","94","82"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-19","0.00","95","82"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-20","1.14","95","76"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-21","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-22","0.00","96","81"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-23","0.00","93","81"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-24","0.61","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-25","0.00","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-26","0.03","92","81"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-27","0.00","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-28","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-29","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-30","0.13","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2014-12-31","0.54","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-01","5.09","80","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-02","1.76","85","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-03","0.23","84","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-04","1.20","85","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-05","0.02","86","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-06","0.16","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-07","0.36","88","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-08","0.24","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-09","0.20","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-10","1.16","85","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-11","0.99","88","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-12","0.22","91","80"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-13","0.00","91","82"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-14","0.00","85","82"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-15","0.99","85","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-16","0.91","85","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-17","0.09","88","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-18","0.35","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-19","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-20","0.02","90","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-21","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-22","0.00","91","83"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-23","0.16","85","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-24","0.54","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-25","0.31","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-26","1.24","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-27","0.24","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-28","0.45","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-29","1.19","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-30","0.28","88","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-01-31","0.69","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-01","0.00","90","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-02","0.41","91","80"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-03","0.95","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-04","0.00","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-05","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-06","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-07","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-08","0.01","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-09","1.34","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-10","1.44","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-11","0.22","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-12","0.15","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-13","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-14","0.52","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-15","1.19","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-16","0.34","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-17","0.00","92","83"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-18","0.00","93","83"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-19","0.06","94","83"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-20","1.94","82","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-21","1.83","87","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-22","0.10","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-23","0.16","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-24","0.39","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-25","0.09","88","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-26","0.00","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-27","0.07","91","80"
"ASN00014015","DARWIN AIRPORT, AS","2015-02-28","2.70","89","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-01","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-02","0.24","86","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-03","1.37","87","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-04","0.27","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-05","0.23","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-06","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-07","0.12","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-08","0.00","92","81"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-09","0.00","92","83"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-10","0.14","92","82"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-11","0.00","93","83"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-12","0.00","94","83"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-13","0.87","94","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-14","0.03","92","83"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-15","0.00","88","84"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-16","0.67","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-17","0.08","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-18","0.00","92","81"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-19","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-20","0.60","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-21","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-22","0.02","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-23","0.24","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-24","0.00","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-25","0.03","87","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-26","0.06","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-27","4.02","85","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-28","0.09","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-29","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-30","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-03-31","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-01","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-02","0.33","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-03","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-04","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-05","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-06","0.02","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-07","0.00","88","80"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-08","0.29","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-09","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-10","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-11","0.00","93","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-12","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-13","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-14","0.06","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-15","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-16","0.01","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-17","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-18","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-19","0.13","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-20","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-21","0.00","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-22","0.00","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-23","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-24","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-25","0.00","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-26","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-27","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-28","0.00","90","71"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-29","0.00","92","71"
"ASN00014015","DARWIN AIRPORT, AS","2015-04-30","0.00","91","69"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-01","0.00","92","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-02","0.00","91","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-03","0.00","91","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-04","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-05","0.00","92","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-06","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-07","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-08","0.00","92","70"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-09","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-10","0.00","91","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-11","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-12","0.00","92","71"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-13","0.00","92","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-14","0.00","88","64"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-15","0.00","85","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-16","0.00","87","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-17","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-18","0.00","93","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-19","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-20","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-21","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-22","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-23","0.00","92","71"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-24","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-25","0.00","91","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-26","0.00","95","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-27","0.00","94","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-28","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-29","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-30","0.00","86","78"
"ASN00014015","DARWIN AIRPORT, AS","2015-05-31","0.54","84","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-01","0.02","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-02","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-03","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-04","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-05","0.00","90","69"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-06","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-07","0.00","91","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-08","0.00","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-09","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-10","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-11","0.00","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-12","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-13","0.00","90","70"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-14","0.00","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-15","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-16","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-17","0.00","91","71"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-18","0.00","94","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-19","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-20","0.00","89","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-21","0.00","86","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-22","0.00","89","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-23","0.00","88","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-24","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-25","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-26","0.00","87","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-27","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-28","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-29","0.00","88","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-06-30","0.00","91","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-01","0.00","91","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-02","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-03","0.00","90","71"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-04","0.00","89","64"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-05","0.00","86","61"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-06","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-07","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-08","0.00","88","70"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-09","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-10","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-11","0.00","91","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-12","0.00","92","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-13","0.00","84","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-14","0.00","81","59"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-15","0.00","84","62"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-16","0.00","86","62"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-17","0.00","85","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-18","0.00","83","61"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-19","0.00","85","60"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-20","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-21","0.00","89","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-22","0.00","87","62"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-23","0.00","89","61"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-24","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-25","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-26","0.00","92","70"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-27","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-28","0.00","90","69"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-29","0.00","90","69"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-30","0.00","91","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-07-31","0.00","90","66"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-01","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-02","0.00","90","64"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-03","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-04","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-05","0.00","88","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-06","0.00","88","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-07","0.00","89","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-08","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-09","0.00","88","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-10","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-11","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-12","0.00","89","66"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-13","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-14","0.00","92","68"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-15","0.00","92","64"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-16","0.00","91","63"
"ASN00014015","DARWIN AIRPORT, AS","2015-08-17","0.00","90","61"
